OrderDetailID,OrderID,ProductID,Quantity,SalePrice,ImportPrice,SubTotal
704,386,21,1,7490000,5500000,7490000
705,387,13,1,7490000,5500000,7490000
706,387,22,1,24990000,18000000,24990000
707,388,13,1,7490000,5500000,7490000
708,389,25,1,490000,250000,490000
709,390,4,1,10990000,8500000,10990000
710,390,17,2,2990000,2200000,5980000
711,390,25,1,490000,250000,490000
712,391,9,1,20990000,16000000,20990000
713,392,6,1,39990000,32000000,39990000
714,392,20,3,16990000,12000000,50970000
715,393,3,1,18990000,15000000,18990000
716,394,22,1,24990000,18000000,24990000
717,394,25,3,490000,250000,1470000
718,395,1,1,27990000,22000000,27990000
719,396,13,2,7490000,5500000,14980000
720,397,11,1,32990000,25000000,32990000
721,398,15,1,4990000,3500000,4990000
722,399,21,1,7490000,5500000,7490000
723,400,5,1,8490000,6500000,8490000
724,400,22,2,24990000,18000000,49980000
725,401,19,1,69990000,55000000,69990000
726,402,3,1,18990000,15000000,18990000
727,403,12,1,23990000,18000000,23990000
728,403,1,2,27990000,22000000,55980000
729,404,19,1,69990000,55000000,69990000
730,404,6,2,39990000,32000000,79980000
731,405,17,1,2990000,2200000,2990000
732,406,5,2,8490000,6500000,16980000
733,407,22,1,24990000,18000000,24990000
734,408,8,1,28990000,22000000,28990000
735,408,24,1,390000,180000,390000
736,409,14,2,13990000,10000000,27980000
737,410,12,1,23990000,18000000,23990000
738,411,8,1,28990000,22000000,28990000
739,412,2,1,22990000,18000000,22990000
740,413,22,1,24990000,18000000,24990000
741,414,19,1,69990000,55000000,69990000
742,414,8,1,28990000,22000000,28990000
743,415,7,1,23990000,18500000,23990000
744,415,21,1,7490000,5500000,7490000
745,415,6,1,39990000,32000000,39990000
746,416,7,1,23990000,18500000,23990000
747,417,5,2,8490000,6500000,16980000
748,417,2,1,22990000,18000000,22990000
749,418,9,1,20990000,16000000,20990000
750,419,18,1,23990000,18000000,23990000
751,419,19,1,69990000,55000000,69990000
752,420,7,3,23990000,18500000,71970000
753,421,22,2,24990000,18000000,49980000
754,421,20,1,16990000,12000000,16990000
755,422,13,1,7490000,5500000,7490000
756,422,24,2,390000,180000,780000
757,422,18,1,23990000,18000000,23990000
758,423,5,1,8490000,6500000,8490000
759,424,15,1,4990000,3500000,4990000
760,424,6,1,39990000,32000000,39990000
761,424,18,1,23990000,18000000,23990000
762,425,13,2,7490000,5500000,14980000
763,425,18,1,23990000,18000000,23990000
764,425,12,1,23990000,18000000,23990000
765,426,24,1,390000,180000,390000
766,427,1,1,27990000,22000000,27990000
767,427,6,1,39990000,32000000,39990000
768,427,5,2,8490000,6500000,16980000
769,428,8,1,28990000,22000000,28990000
770,428,23,1,12990000,9000000,12990000
771,429,12,2,23990000,18000000,47980000
772,429,18,3,23990000,18000000,71970000
773,430,18,1,23990000,18000000,23990000
774,430,22,2,24990000,18000000,49980000
775,430,10,1,7490000,5500000,7490000
776,431,15,2,4990000,3500000,9980000
777,432,2,1,22990000,18000000,22990000
778,433,2,1,22990000,18000000,22990000
779,434,21,1,7490000,5500000,7490000
780,434,20,1,16990000,12000000,16990000
781,435,10,3,7490000,5500000,22470000
782,435,6,1,39990000,32000000,39990000
783,436,9,1,20990000,16000000,20990000
784,436,21,1,7490000,5500000,7490000
785,436,24,1,390000,180000,390000
786,437,12,2,23990000,18000000,47980000
787,438,2,1,22990000,18000000,22990000
788,439,12,1,23990000,18000000,23990000
789,439,14,3,13990000,10000000,41970000
790,439,6,2,39990000,32000000,79980000
791,440,3,2,18990000,15000000,37980000
792,441,15,1,4990000,3500000,4990000
793,442,17,2,2990000,2200000,5980000
794,443,15,1,4990000,3500000,4990000
795,444,10,1,7490000,5500000,7490000
796,444,18,1,23990000,18000000,23990000
797,445,13,1,7490000,5500000,7490000
798,445,8,2,28990000,22000000,57980000
799,446,19,1,69990000,55000000,69990000
800,446,10,1,7490000,5500000,7490000
801,446,13,1,7490000,5500000,7490000
802,447,15,1,4990000,3500000,4990000
803,447,3,1,18990000,15000000,18990000
804,448,13,3,7490000,5500000,22470000
805,449,3,1,18990000,15000000,18990000
806,449,7,2,23990000,18500000,47980000
807,450,14,1,13990000,10000000,13990000
808,451,6,1,39990000,32000000,39990000
809,452,12,1,23990000,18000000,23990000
810,452,6,1,39990000,32000000,39990000
811,452,9,1,20990000,16000000,20990000
812,453,6,1,39990000,32000000,39990000
813,454,16,1,4990000,3800000,4990000
814,455,23,1,12990000,9000000,12990000
815,455,24,3,390000,180000,1170000
816,455,25,2,490000,250000,980000
817,456,14,1,13990000,10000000,13990000
818,457,9,1,20990000,16000000,20990000
819,458,19,2,69990000,55000000,139980000
820,458,23,1,12990000,9000000,12990000
821,459,13,1,7490000,5500000,7490000
822,460,13,1,7490000,5500000,7490000
823,461,9,1,20990000,16000000,20990000
824,461,7,1,23990000,18500000,23990000
825,462,2,3,22990000,18000000,68970000
826,463,20,1,16990000,12000000,16990000
827,464,21,1,7490000,5500000,7490000
828,464,18,2,23990000,18000000,47980000
829,464,14,3,13990000,10000000,41970000
830,465,24,2,390000,180000,780000
831,465,9,1,20990000,16000000,20990000
832,466,16,1,4990000,3800000,4990000
833,466,1,3,27990000,22000000,83970000
834,466,12,2,23990000,18000000,47980000
835,467,23,2,12990000,9000000,25980000
836,467,4,1,10990000,8500000,10990000
837,468,10,2,7490000,5500000,14980000
838,469,14,1,13990000,10000000,13990000
839,469,7,1,23990000,18500000,23990000
840,470,6,2,39990000,32000000,79980000
841,471,5,1,8490000,6500000,8490000
842,472,8,3,28990000,22000000,86970000
843,473,21,1,7490000,5500000,7490000
844,474,15,1,4990000,3500000,4990000
845,474,6,1,39990000,32000000,39990000
846,475,14,1,13990000,10000000,13990000
847,475,18,1,23990000,18000000,23990000
848,475,11,2,32990000,25000000,65980000
849,476,10,1,7490000,5500000,7490000
850,476,24,3,390000,180000,1170000
851,477,24,1,390000,180000,390000
852,478,19,1,69990000,55000000,69990000
853,479,15,2,4990000,3500000,9980000
854,479,22,2,24990000,18000000,49980000
855,480,6,1,39990000,32000000,39990000
856,480,5,2,8490000,6500000,16980000
857,480,20,1,16990000,12000000,16990000
858,481,17,2,2990000,2200000,5980000
859,481,10,2,7490000,5500000,14980000
860,482,23,1,12990000,9000000,12990000
861,482,15,1,4990000,3500000,4990000
862,483,8,1,28990000,22000000,28990000
863,483,24,2,390000,180000,780000
864,484,3,1,18990000,15000000,18990000
865,484,11,1,32990000,25000000,32990000
866,485,3,1,18990000,15000000,18990000
867,485,6,1,39990000,32000000,39990000
868,485,10,1,7490000,5500000,7490000
869,486,17,1,2990000,2200000,2990000
870,487,22,2,24990000,18000000,49980000
871,488,23,1,12990000,9000000,12990000
872,488,12,1,23990000,18000000,23990000
873,489,3,2,18990000,15000000,37980000
874,490,9,1,20990000,16000000,20990000
875,491,25,2,490000,250000,980000
876,492,12,2,23990000,18000000,47980000
877,492,18,1,23990000,18000000,23990000
878,492,13,3,7490000,5500000,22470000
879,493,12,1,23990000,18000000,23990000
880,494,11,1,32990000,25000000,32990000
881,495,9,1,20990000,16000000,20990000
882,496,7,1,23990000,18500000,23990000
883,497,7,1,23990000,18500000,23990000
884,497,25,1,490000,250000,490000
885,497,14,2,13990000,10000000,27980000
886,497,4,1,10990000,8500000,10990000
887,498,15,1,4990000,3500000,4990000
888,498,18,1,23990000,18000000,23990000
889,499,8,1,28990000,22000000,28990000
890,500,9,2,20990000,16000000,41980000
891,500,19,2,69990000,55000000,139980000
892,500,13,3,7490000,5500000,22470000
893,501,17,1,2990000,2200000,2990000
894,502,19,1,69990000,55000000,69990000
895,503,15,1,4990000,3500000,4990000
896,504,19,2,69990000,55000000,139980000
897,505,24,2,390000,180000,780000
898,505,25,2,490000,250000,980000
899,505,19,2,69990000,55000000,139980000
900,506,7,1,23990000,18500000,23990000
901,506,22,1,24990000,18000000,24990000
902,507,24,1,390000,180000,390000
903,508,7,1,23990000,18500000,23990000
904,508,14,1,13990000,10000000,13990000
905,509,8,2,28990000,22000000,57980000
906,509,7,1,23990000,18500000,23990000
907,510,11,1,32990000,25000000,32990000
908,510,15,1,4990000,3500000,4990000
909,511,20,1,16990000,12000000,16990000
910,512,3,1,18990000,15000000,18990000
911,513,12,1,23990000,18000000,23990000
912,513,8,1,28990000,22000000,28990000
913,514,21,2,7490000,5500000,14980000
914,515,18,2,23990000,18000000,47980000
915,515,10,1,7490000,5500000,7490000
916,516,6,1,39990000,32000000,39990000
917,516,1,2,27990000,22000000,55980000
918,517,20,2,16990000,12000000,33980000
919,518,23,1,12990000,9000000,12990000
920,518,4,2,10990000,8500000,21980000
921,518,25,1,490000,250000,490000
922,519,19,1,69990000,55000000,69990000
923,519,18,1,23990000,18000000,23990000
924,520,15,2,4990000,3500000,9980000
925,521,25,2,490000,250000,980000
926,522,21,2,7490000,5500000,14980000
927,522,7,1,23990000,18500000,23990000
928,523,24,2,390000,180000,780000
929,524,16,2,4990000,3800000,9980000
930,525,6,2,39990000,32000000,79980000
931,526,7,1,23990000,18500000,23990000
932,527,21,2,7490000,5500000,14980000
933,528,16,1,4990000,3800000,4990000
934,528,6,1,39990000,32000000,39990000
935,528,4,1,10990000,8500000,10990000
936,529,12,1,23990000,18000000,23990000
937,530,2,1,22990000,18000000,22990000
938,531,23,1,12990000,9000000,12990000
939,532,11,1,32990000,25000000,32990000
940,532,3,1,18990000,15000000,18990000
941,533,21,1,7490000,5500000,7490000
942,534,11,1,32990000,25000000,32990000
943,534,13,1,7490000,5500000,7490000
944,535,15,1,4990000,3500000,4990000
945,535,21,2,7490000,5500000,14980000
946,535,4,1,10990000,8500000,10990000
947,535,11,2,32990000,25000000,65980000
948,536,24,2,390000,180000,780000
949,537,14,1,13990000,10000000,13990000
950,538,5,1,8490000,6500000,8490000
951,539,17,1,2990000,2200000,2990000
952,539,15,1,4990000,3500000,4990000
953,539,6,2,39990000,32000000,79980000
954,539,12,2,23990000,18000000,47980000
955,540,19,1,69990000,55000000,69990000
956,541,4,1,10990000,8500000,10990000
957,541,21,2,7490000,5500000,14980000
958,542,3,1,18990000,15000000,18990000
959,542,10,1,7490000,5500000,7490000
960,543,16,1,4990000,3800000,4990000
961,544,1,1,27990000,22000000,27990000
962,544,21,1,7490000,5500000,7490000
963,545,23,1,12990000,9000000,12990000
964,545,25,1,490000,250000,490000
965,545,22,1,24990000,18000000,24990000
966,546,25,1,490000,250000,490000
967,546,11,1,32990000,25000000,32990000
968,547,21,1,7490000,5500000,7490000
969,547,4,1,10990000,8500000,10990000
970,548,22,1,24990000,18000000,24990000
971,548,21,1,7490000,5500000,7490000
972,549,18,1,23990000,18000000,23990000
973,550,9,1,20990000,16000000,20990000
974,551,25,1,490000,250000,490000
975,552,19,2,69990000,55000000,139980000
976,552,14,1,13990000,10000000,13990000
977,552,24,3,390000,180000,1170000
978,553,6,1,39990000,32000000,39990000
979,553,16,1,4990000,3800000,4990000
980,554,23,1,12990000,9000000,12990000
981,555,17,1,2990000,2200000,2990000
982,556,9,1,20990000,16000000,20990000
983,556,22,2,24990000,18000000,49980000
984,556,4,1,10990000,8500000,10990000
985,557,13,1,7490000,5500000,7490000
986,558,24,1,390000,180000,390000
987,559,14,1,13990000,10000000,13990000
988,560,4,1,10990000,8500000,10990000
989,560,17,1,2990000,2200000,2990000
990,560,25,1,490000,250000,490000
991,561,2,2,22990000,18000000,45980000
992,562,16,1,4990000,3800000,4990000
993,563,11,1,32990000,25000000,32990000
994,564,3,1,18990000,15000000,18990000
995,565,15,2,4990000,3500000,9980000
996,565,2,1,22990000,18000000,22990000
997,566,5,1,8490000,6500000,8490000
998,566,21,2,7490000,5500000,14980000
999,567,22,1,24990000,18000000,24990000
1000,567,12,1,23990000,18000000,23990000
1001,568,9,2,20990000,16000000,41980000
1002,569,13,1,7490000,5500000,7490000
1003,570,9,1,20990000,16000000,20990000
1004,570,23,1,12990000,9000000,12990000
1005,571,14,1,13990000,10000000,13990000
1006,572,8,1,28990000,22000000,28990000
1007,572,20,2,16990000,12000000,33980000
1008,572,2,1,22990000,18000000,22990000
1009,573,12,1,23990000,18000000,23990000
1010,573,15,1,4990000,3500000,4990000
1011,574,17,1,2990000,2200000,2990000
1012,574,10,1,7490000,5500000,7490000
1013,574,23,1,12990000,9000000,12990000
1014,574,8,1,28990000,22000000,28990000
1015,575,5,1,8490000,6500000,8490000
1016,576,12,1,23990000,18000000,23990000
1017,576,21,2,7490000,5500000,14980000
1018,577,20,1,16990000,12000000,16990000
1019,578,20,2,16990000,12000000,33980000
1020,578,3,2,18990000,15000000,37980000
1021,578,14,1,13990000,10000000,13990000
1022,578,1,1,27990000,22000000,27990000
1023,579,14,1,13990000,10000000,13990000
1024,580,17,2,2990000,2200000,5980000
1025,580,18,1,23990000,18000000,23990000
1026,580,3,2,18990000,15000000,37980000
1027,581,10,1,7490000,5500000,7490000
1028,582,7,1,23990000,18500000,23990000
1029,582,5,1,8490000,6500000,8490000
1030,582,25,1,490000,250000,490000
1031,583,8,1,28990000,22000000,28990000
1032,583,23,1,12990000,9000000,12990000
1033,584,6,1,39990000,32000000,39990000
1034,584,21,1,7490000,5500000,7490000
1035,584,14,1,13990000,10000000,13990000
1036,584,10,1,7490000,5500000,7490000
1037,585,17,1,2990000,2200000,2990000
1038,586,15,1,4990000,3500000,4990000
1039,586,8,1,28990000,22000000,28990000
1040,587,4,1,10990000,8500000,10990000
1041,588,21,2,7490000,5500000,14980000
1042,589,7,1,23990000,18500000,23990000
1043,589,14,2,13990000,10000000,27980000
1044,590,15,3,4990000,3500000,14970000
1045,591,1,1,27990000,22000000,27990000
1046,591,10,2,7490000,5500000,14980000
1047,592,19,2,69990000,55000000,139980000
1048,592,22,1,24990000,18000000,24990000
1049,593,24,1,390000,180000,390000
1050,594,22,1,24990000,18000000,24990000
1051,595,6,1,39990000,32000000,39990000
1052,595,22,1,24990000,18000000,24990000
1053,596,20,2,16990000,12000000,33980000
1054,596,18,2,23990000,18000000,47980000
1055,597,18,1,23990000,18000000,23990000
1056,597,24,1,390000,180000,390000
1057,597,19,3,69990000,55000000,209970000
1058,598,7,2,23990000,18500000,47980000
1059,598,10,2,7490000,5500000,14980000
1060,598,19,1,69990000,55000000,69990000
1061,598,25,1,490000,250000,490000
1062,599,20,1,16990000,12000000,16990000
1063,599,18,1,23990000,18000000,23990000
1064,600,16,2,4990000,3800000,9980000
1065,600,5,2,8490000,6500000,16980000
1066,601,2,1,22990000,18000000,22990000
1067,602,14,1,13990000,10000000,13990000
1068,603,15,1,4990000,3500000,4990000
1069,603,25,1,490000,250000,490000
1070,603,2,1,22990000,18000000,22990000
1071,604,11,3,32990000,25000000,98970000
1072,604,8,2,28990000,22000000,57980000
1073,605,12,3,23990000,18000000,71970000
1074,606,6,1,39990000,32000000,39990000
1075,607,9,1,20990000,16000000,20990000
1076,607,1,1,27990000,22000000,27990000
1077,607,23,1,12990000,9000000,12990000
1078,608,4,1,10990000,8500000,10990000
1079,608,9,1,20990000,16000000,20990000
1080,608,14,1,13990000,10000000,13990000
1081,609,1,1,27990000,22000000,27990000
1082,610,25,1,490000,250000,490000
1083,610,6,2,39990000,32000000,79980000
1084,611,18,1,23990000,18000000,23990000
1085,612,16,2,4990000,3800000,9980000
1086,612,14,1,13990000,10000000,13990000
1087,612,12,3,23990000,18000000,71970000
1088,613,21,1,7490000,5500000,7490000
1089,614,8,1,28990000,22000000,28990000
1090,615,22,1,24990000,18000000,24990000
1091,616,11,2,32990000,25000000,65980000
1092,617,10,2,7490000,5500000,14980000
1093,618,23,3,12990000,9000000,38970000
1094,618,1,1,27990000,22000000,27990000
1095,618,19,1,69990000,55000000,69990000
1096,619,1,1,27990000,22000000,27990000
1097,620,16,1,4990000,3800000,4990000
1098,621,15,1,4990000,3500000,4990000
1099,622,17,1,2990000,2200000,2990000
1100,622,3,1,18990000,15000000,18990000
1101,623,13,1,7490000,5500000,7490000
1102,624,4,1,10990000,8500000,10990000
1103,625,1,1,27990000,22000000,27990000
1104,626,12,1,23990000,18000000,23990000
1105,627,17,2,2990000,2200000,5980000
1106,627,9,1,20990000,16000000,20990000
1107,627,14,1,13990000,10000000,13990000
1108,628,22,1,24990000,18000000,24990000
1109,629,5,1,8490000,6500000,8490000
1110,629,13,1,7490000,5500000,7490000
1111,630,5,2,8490000,6500000,16980000
1112,631,13,1,7490000,5500000,7490000
1113,631,16,1,4990000,3800000,4990000
1114,631,12,1,23990000,18000000,23990000
1115,632,24,1,390000,180000,390000
1116,632,17,1,2990000,2200000,2990000
1117,633,15,1,4990000,3500000,4990000
1118,634,3,1,18990000,15000000,18990000
1119,634,1,1,27990000,22000000,27990000
1120,635,8,1,28990000,22000000,28990000
1121,635,23,1,12990000,9000000,12990000
1122,636,14,1,13990000,10000000,13990000
1123,637,22,2,24990000,18000000,49980000
1124,637,9,2,20990000,16000000,41980000
1125,637,21,1,7490000,5500000,7490000
1126,637,2,1,22990000,18000000,22990000
1127,638,17,1,2990000,2200000,2990000
1128,638,13,1,7490000,5500000,7490000
1129,638,5,1,8490000,6500000,8490000
1130,638,8,1,28990000,22000000,28990000
1131,639,22,1,24990000,18000000,24990000
1132,639,19,2,69990000,55000000,139980000
1133,639,23,1,12990000,9000000,12990000
1134,640,9,1,20990000,16000000,20990000
1135,641,20,1,16990000,12000000,16990000
1136,642,22,1,24990000,18000000,24990000
1137,643,16,2,4990000,3800000,9980000
1138,643,7,1,23990000,18500000,23990000
1139,644,6,1,39990000,32000000,39990000
1140,644,7,1,23990000,18500000,23990000
1141,645,16,2,4990000,3800000,9980000
1142,646,24,1,390000,180000,390000
1143,646,25,1,490000,250000,490000
1144,647,4,1,10990000,8500000,10990000
1145,647,16,1,4990000,3800000,4990000
1146,648,18,1,23990000,18000000,23990000
1147,648,17,1,2990000,2200000,2990000
1148,649,8,2,28990000,22000000,57980000
1149,650,19,1,69990000,55000000,69990000
1150,651,5,2,8490000,6500000,16980000
1151,652,5,2,8490000,6500000,16980000
1152,653,16,2,4990000,3800000,9980000
1153,654,11,1,32990000,25000000,32990000
1154,655,8,1,28990000,22000000,28990000
1155,655,3,1,18990000,15000000,18990000
1156,656,11,1,32990000,25000000,32990000
1157,657,19,1,69990000,55000000,69990000
1158,657,3,1,18990000,15000000,18990000
1159,658,12,1,23990000,18000000,23990000
1160,658,16,1,4990000,3800000,4990000
1161,659,9,1,20990000,16000000,20990000
1162,659,17,1,2990000,2200000,2990000
1163,659,18,1,23990000,18000000,23990000
1164,660,13,2,7490000,5500000,14980000
1165,660,21,1,7490000,5500000,7490000
1166,661,16,3,4990000,3800000,14970000
1167,662,18,3,23990000,18000000,71970000
1168,663,2,1,22990000,18000000,22990000
1169,663,15,1,4990000,3500000,4990000
1170,664,14,1,13990000,10000000,13990000
1171,664,3,1,18990000,15000000,18990000
1172,665,24,3,390000,180000,1170000
1173,666,9,1,20990000,16000000,20990000
1174,666,22,1,24990000,18000000,24990000
1175,666,17,1,2990000,2200000,2990000
1176,667,10,1,7490000,5500000,7490000
1177,667,24,1,390000,180000,390000
1178,667,5,1,8490000,6500000,8490000
1179,668,19,1,69990000,55000000,69990000
1180,668,13,2,7490000,5500000,14980000
1181,669,16,1,4990000,3800000,4990000
1182,669,14,2,13990000,10000000,27980000
1183,669,5,2,8490000,6500000,16980000
1184,669,20,1,16990000,12000000,16990000
1185,670,10,1,7490000,5500000,7490000
1186,671,12,3,23990000,18000000,71970000
1187,672,12,1,23990000,18000000,23990000
1188,672,6,2,39990000,32000000,79980000
1189,672,11,2,32990000,25000000,65980000
1190,673,14,1,13990000,10000000,13990000
1191,673,11,1,32990000,25000000,32990000
1192,673,25,2,490000,250000,980000
1193,674,20,1,16990000,12000000,16990000
1194,674,3,1,18990000,15000000,18990000
1195,674,21,1,7490000,5500000,7490000
1196,675,14,1,13990000,10000000,13990000
1197,676,2,2,22990000,18000000,45980000
1198,677,6,1,39990000,32000000,39990000
1199,678,19,2,69990000,55000000,139980000
1200,678,8,1,28990000,22000000,28990000
1201,678,11,1,32990000,25000000,32990000
1202,679,5,1,8490000,6500000,8490000
1203,680,23,2,12990000,9000000,25980000
1204,681,5,1,8490000,6500000,8490000
1205,682,12,1,23990000,18000000,23990000
1206,682,20,1,16990000,12000000,16990000
1207,683,23,1,12990000,9000000,12990000
1208,683,4,2,10990000,8500000,21980000
1209,683,22,1,24990000,18000000,24990000
1210,684,12,1,23990000,18000000,23990000
1211,685,16,2,4990000,3800000,9980000
1212,686,18,2,23990000,18000000,47980000
1213,687,4,2,10990000,8500000,21980000
1214,687,18,1,23990000,18000000,23990000
1215,687,5,1,8490000,6500000,8490000
1216,688,6,1,39990000,32000000,39990000
1217,688,9,1,20990000,16000000,20990000
1218,689,8,1,28990000,22000000,28990000
1219,690,25,1,490000,250000,490000
1220,690,23,2,12990000,9000000,25980000
1221,690,3,1,18990000,15000000,18990000
1222,691,24,1,390000,180000,390000
1223,691,18,1,23990000,18000000,23990000
1224,691,14,1,13990000,10000000,13990000
1225,691,7,3,23990000,18500000,71970000
1226,692,8,2,28990000,22000000,57980000
1227,692,3,1,18990000,15000000,18990000
1228,693,23,1,12990000,9000000,12990000
1229,693,16,1,4990000,3800000,4990000
1230,694,15,2,4990000,3500000,9980000
1231,695,17,1,2990000,2200000,2990000
1232,695,4,1,10990000,8500000,10990000
1233,695,12,1,23990000,18000000,23990000
1234,696,13,3,7490000,5500000,22470000
1235,696,12,1,23990000,18000000,23990000
1236,696,16,2,4990000,3800000,9980000
1237,697,23,1,12990000,9000000,12990000
1238,697,24,1,390000,180000,390000
1239,697,8,1,28990000,22000000,28990000
1240,697,21,1,7490000,5500000,7490000
1241,698,10,2,7490000,5500000,14980000
1242,699,14,1,13990000,10000000,13990000
1243,700,2,1,22990000,18000000,22990000
1244,700,7,1,23990000,18500000,23990000
1245,701,14,2,13990000,10000000,27980000
1246,701,13,1,7490000,5500000,7490000
1247,702,7,2,23990000,18500000,47980000
1248,703,4,1,10990000,8500000,10990000
1249,703,11,1,32990000,25000000,32990000
1250,704,3,1,18990000,15000000,18990000
1251,705,13,1,7490000,5500000,7490000
1252,705,17,2,2990000,2200000,5980000
1253,706,21,2,7490000,5500000,14980000
1254,706,5,1,8490000,6500000,8490000
1255,707,16,1,4990000,3800000,4990000
1256,707,13,1,7490000,5500000,7490000
1257,708,25,1,490000,250000,490000
1258,709,10,1,7490000,5500000,7490000
1259,709,18,1,23990000,18000000,23990000
1260,709,25,2,490000,250000,980000
1261,710,19,1,69990000,55000000,69990000
1262,710,4,1,10990000,8500000,10990000
1263,710,12,1,23990000,18000000,23990000
1264,711,1,1,27990000,22000000,27990000
1265,712,18,2,23990000,18000000,47980000
1266,712,24,2,390000,180000,780000
1267,713,6,2,39990000,32000000,79980000
1268,713,13,2,7490000,5500000,14980000
1269,714,16,2,4990000,3800000,9980000
1270,715,14,3,13990000,10000000,41970000
1271,715,22,1,24990000,18000000,24990000
1272,716,11,1,32990000,25000000,32990000
1273,717,25,1,490000,250000,490000
1274,717,21,2,7490000,5500000,14980000
1275,718,25,1,490000,250000,490000
1276,719,7,1,23990000,18500000,23990000
1277,720,3,1,18990000,15000000,18990000
1278,720,16,1,4990000,3800000,4990000
1279,721,21,1,7490000,5500000,7490000
1280,722,15,2,4990000,3500000,9980000
1281,722,12,1,23990000,18000000,23990000
1282,722,11,1,32990000,25000000,32990000
1283,722,19,1,69990000,55000000,69990000
1284,723,11,1,32990000,25000000,32990000
1285,724,22,2,24990000,18000000,49980000
1286,725,19,1,69990000,55000000,69990000
1287,725,2,1,22990000,18000000,22990000
1288,726,24,2,390000,180000,780000
1289,726,8,2,28990000,22000000,57980000
1290,726,13,1,7490000,5500000,7490000
1291,727,8,2,28990000,22000000,57980000
1292,728,10,1,7490000,5500000,7490000
1293,729,21,2,7490000,5500000,14980000
1294,729,13,1,7490000,5500000,7490000
1295,729,9,1,20990000,16000000,20990000
1296,730,1,1,27990000,22000000,27990000
1297,730,17,2,2990000,2200000,5980000
1298,730,3,1,18990000,15000000,18990000
1299,730,14,1,13990000,10000000,13990000
1300,731,18,2,23990000,18000000,47980000
1301,732,6,2,39990000,32000000,79980000
1302,732,2,1,22990000,18000000,22990000
1303,733,2,2,22990000,18000000,45980000
1304,733,3,1,18990000,15000000,18990000
1305,733,12,2,23990000,18000000,47980000
1306,733,20,1,16990000,12000000,16990000
1307,734,11,2,32990000,25000000,65980000
1308,734,22,1,24990000,18000000,24990000
1309,735,9,1,20990000,16000000,20990000
1310,735,7,1,23990000,18500000,23990000
1311,736,5,1,8490000,6500000,8490000
1312,736,2,1,22990000,18000000,22990000
1313,737,19,3,69990000,55000000,209970000
1314,738,17,1,2990000,2200000,2990000
1315,738,11,1,32990000,25000000,32990000
1316,738,13,1,7490000,5500000,7490000
1317,739,1,1,27990000,22000000,27990000
1318,740,14,3,13990000,10000000,41970000
1319,741,16,1,4990000,3800000,4990000
1320,741,23,1,12990000,9000000,12990000
1321,741,7,1,23990000,18500000,23990000
1322,742,11,1,32990000,25000000,32990000
1323,742,13,1,7490000,5500000,7490000
1324,742,21,1,7490000,5500000,7490000
1325,742,4,1,10990000,8500000,10990000
1326,743,14,1,13990000,10000000,13990000
1327,744,6,1,39990000,32000000,39990000
1328,745,8,1,28990000,22000000,28990000
1329,746,17,1,2990000,2200000,2990000
1330,747,13,1,7490000,5500000,7490000
1331,747,8,1,28990000,22000000,28990000
1332,748,24,1,390000,180000,390000
1333,749,18,1,23990000,18000000,23990000
1334,750,22,2,24990000,18000000,49980000
1335,750,1,1,27990000,22000000,27990000
1336,751,14,3,13990000,10000000,41970000
1337,751,7,1,23990000,18500000,23990000
1338,752,15,2,4990000,3500000,9980000
1339,753,22,1,24990000,18000000,24990000
1340,753,24,3,390000,180000,1170000
1341,753,16,2,4990000,3800000,9980000
1342,753,4,1,10990000,8500000,10990000
1343,754,17,1,2990000,2200000,2990000
1344,754,23,1,12990000,9000000,12990000
1345,754,20,1,16990000,12000000,16990000
1346,755,3,1,18990000,15000000,18990000
1347,755,24,1,390000,180000,390000
1348,755,14,1,13990000,10000000,13990000
1349,756,6,1,39990000,32000000,39990000
1350,757,18,1,23990000,18000000,23990000
1351,758,16,1,4990000,3800000,4990000
1352,758,18,1,23990000,18000000,23990000
1353,759,18,1,23990000,18000000,23990000
1354,760,12,1,23990000,18000000,23990000
1355,761,4,1,10990000,8500000,10990000
1356,761,1,1,27990000,22000000,27990000
1357,762,14,1,13990000,10000000,13990000
1358,762,7,1,23990000,18500000,23990000
1359,763,5,1,8490000,6500000,8490000
1360,764,6,1,39990000,32000000,39990000
1361,764,12,1,23990000,18000000,23990000
1362,765,17,1,2990000,2200000,2990000
1363,766,4,2,10990000,8500000,21980000
1364,767,18,1,23990000,18000000,23990000
1365,768,25,2,490000,250000,980000
1366,769,21,1,7490000,5500000,7490000
1367,770,25,3,490000,250000,1470000
1368,770,18,1,23990000,18000000,23990000
1369,771,15,1,4990000,3500000,4990000
1370,771,3,2,18990000,15000000,37980000
1371,771,6,1,39990000,32000000,39990000
1372,772,12,1,23990000,18000000,23990000
1373,772,23,2,12990000,9000000,25980000
1374,772,25,2,490000,250000,980000
1375,773,21,1,7490000,5500000,7490000
1376,773,10,1,7490000,5500000,7490000
1377,773,23,1,12990000,9000000,12990000
1378,773,17,3,2990000,2200000,8970000
1379,774,14,2,13990000,10000000,27980000
1380,774,15,2,4990000,3500000,9980000
1381,775,18,1,23990000,18000000,23990000
1382,776,19,1,69990000,55000000,69990000
1383,776,17,1,2990000,2200000,2990000
1384,776,14,1,13990000,10000000,13990000
1385,777,9,2,20990000,16000000,41980000
1386,778,1,1,27990000,22000000,27990000
1387,779,10,2,7490000,5500000,14980000
1388,780,5,1,8490000,6500000,8490000
1389,780,17,1,2990000,2200000,2990000
